Plant;
SN of Inverter;
Time;Power(W)
29/03/2025 10.20;6051
29/03/2025 10.21;4581
29/03/2025 10.22;6391
29/03/2025 10.23;6464
29/03/2025 10.24;4463
29/03/2025 10.25;6327
29/03/2025 10.26;6320
29/03/2025 10.27;6450
29/03/2025 10.28;6274
29/03/2025 10.29;6389
29/03/2025 10.30;6549
29/03/2025 10.31;6503
29/03/2025 10.32;6630
29/03/2025 10.33;6788
29/03/2025 10.34;6787
29/03/2025 10.35;6854
29/03/2025 10.36;6914
29/03/2025 10.37;6990
29/03/2025 10.38;6986
29/03/2025 10.39;6962
29/03/2025 10.40;7137
29/03/2025 10.41;7125
29/03/2025 10.42;7049
29/03/2025 10.43;7218
29/03/2025 10.44;7227
29/03/2025 10.45;7347
29/03/2025 10.46;7383
29/03/2025 10.47;7426
29/03/2025 10.48;7424
29/03/2025 10.49;7606
29/03/2025 10.50;7580
29/03/2025 10.51;7689
29/03/2025 10.52;7893
29/03/2025 10.53;7757
29/03/2025 10.54;7908
29/03/2025 10.55;7831
29/03/2025 10.56;8118
29/03/2025 10.57;8028
29/03/2025 10.58;7964
29/03/2025 10.59;8194
29/03/2025 11.00;8084
29/03/2025 11.01;8213
29/03/2025 11.02;8259
29/03/2025 11.03;8390
29/03/2025 11.04;8333
29/03/2025 11.05;8419
29/03/2025 11.06;8245
29/03/2025 11.07;8478
29/03/2025 11.08;8543
29/03/2025 11.09;8642
29/03/2025 11.10;8693
29/03/2025 11.11;8584
29/03/2025 11.12;8533
29/03/2025 11.13;8790
29/03/2025 11.14;8738
29/03/2025 11.15;8774
29/03/2025 11.16;8903
29/03/2025 11.17;8971
29/03/2025 11.18;9057
29/03/2025 11.19;9056
29/03/2025 11.20;8996
29/03/2025 11.21;9038
29/03/2025 11.22;9232
29/03/2025 11.23;9128
29/03/2025 11.24;9297
29/03/2025 11.25;9250
29/03/2025 11.26;9292
29/03/2025 11.27;9439
29/03/2025 11.28;9428
29/03/2025 11.29;9399
29/03/2025 11.30;9397
29/03/2025 11.31;9534
29/03/2025 11.32;9601
29/03/2025 11.33;9563
29/03/2025 11.34;9618
29/03/2025 11.35;9751
29/03/2025 11.36;9685
29/03/2025 11.37;9727
29/03/2025 11.38;9641
29/03/2025 11.39;9752
29/03/2025 11.40;9770
29/03/2025 11.41;9638
29/03/2025 11.42;9888
29/03/2025 11.43;9926
29/03/2025 11.44;10025
29/03/2025 11.45;10030
29/03/2025 11.46;10015
29/03/2025 11.47;9953
29/03/2025 11.48;10007
29/03/2025 11.49;10074
29/03/2025 11.50;10136
29/03/2025 11.51;10109
29/03/2025 11.52;10126
29/03/2025 11.53;10138
29/03/2025 11.54;10116
29/03/2025 11.55;10182
29/03/2025 11.56;10187
29/03/2025 11.57;10306
29/03/2025 11.58;10332
29/03/2025 11.59;10410
29/03/2025 12.00;10551
29/03/2025 12.01;10551
29/03/2025 12.02;10613
29/03/2025 12.03;10594
29/03/2025 12.04;10654
29/03/2025 12.05;10720
29/03/2025 12.06;10730
29/03/2025 12.07;10670
29/03/2025 12.08;10656
29/03/2025 12.09;10772
29/03/2025 12.10;10635
29/03/2025 12.11;10684
29/03/2025 12.12;10692
29/03/2025 12.13;10776
29/03/2025 12.14;10778
29/03/2025 12.15;10638
29/03/2025 12.16;10605
29/03/2025 12.17;9820
29/03/2025 12.18;10637
29/03/2025 12.19;10832
29/03/2025 12.20;10939
29/03/2025 12.21;10917
29/03/2025 12.22;11024
29/03/2025 12.23;11057
29/03/2025 12.24;11059
29/03/2025 12.25;11103
29/03/2025 12.26;11035
29/03/2025 12.27;11021
29/03/2025 12.28;11100
29/03/2025 12.29;11119
29/03/2025 12.30;11142
29/03/2025 12.31;11188
29/03/2025 12.32;11160
29/03/2025 12.33;11127
29/03/2025 12.34;11156
29/03/2025 12.35;11153
29/03/2025 12.36;11174
29/03/2025 12.37;11164
29/03/2025 12.38;11223
29/03/2025 12.39;11349
29/03/2025 12.40;11350
29/03/2025 12.41;11409
29/03/2025 12.42;11435
29/03/2025 12.43;11510
29/03/2025 12.44;11511
29/03/2025 12.45;11532
29/03/2025 12.46;11592
29/03/2025 12.47;11602
29/03/2025 12.48;11595
29/03/2025 12.49;11616
29/03/2025 12.50;11674
29/03/2025 12.51;11672
29/03/2025 12.52;11687
29/03/2025 12.53;11720
29/03/2025 12.54;11671
29/03/2025 12.55;11739
29/03/2025 12.56;11731
29/03/2025 12.57;11797
29/03/2025 12.58;11626
29/03/2025 13.00;11708
29/03/2025 13.01;11801
29/03/2025 13.02;11807
29/03/2025 13.03;11794
29/03/2025 13.04;11806
29/03/2025 13.05;11772
29/03/2025 13.06;11774
29/03/2025 13.07;11816
29/03/2025 13.08;11824
29/03/2025 13.09;11812
29/03/2025 13.10;11722
29/03/2025 13.11;11843
29/03/2025 13.12;11918
29/03/2025 13.13;11943
29/03/2025 13.14;12031
29/03/2025 13.15;12009
29/03/2025 13.16;11976
29/03/2025 13.17;11969
29/03/2025 13.18;12020
29/03/2025 13.19;11990
29/03/2025 13.20;11964
29/03/2025 13.21;12043
29/03/2025 13.22;12009
29/03/2025 13.23;11995
29/03/2025 13.24;12057
29/03/2025 13.25;12054
29/03/2025 13.26;12055
29/03/2025 13.27;12107
29/03/2025 13.28;12129
29/03/2025 13.29;12132
29/03/2025 13.30;12181
29/03/2025 13.31;12063
29/03/2025 13.32;12112
29/03/2025 13.33;12157
29/03/2025 13.34;12108
29/03/2025 13.35;12093
29/03/2025 13.36;12191
29/03/2025 13.37;12142
29/03/2025 13.38;12169
29/03/2025 13.39;12184
29/03/2025 13.40;12156
29/03/2025 13.41;12102
29/03/2025 13.42;12175
29/03/2025 13.43;12048
29/03/2025 13.44;12140
29/03/2025 13.45;12147
29/03/2025 13.46;12172
29/03/2025 13.47;12084
29/03/2025 13.48;12121
29/03/2025 13.49;12121
29/03/2025 13.50;12114
29/03/2025 13.51;12102
29/03/2025 13.52;12146
29/03/2025 13.53;12103
29/03/2025 13.54;12048
29/03/2025 13.55;12061
29/03/2025 13.56;12045
29/03/2025 13.57;11854
29/03/2025 13.58;11945
29/03/2025 13.59;11853
29/03/2025 14.00;11842
29/03/2025 14.01;11755
29/03/2025 14.02;11741
29/03/2025 14.03;11635
29/03/2025 14.04;11572
29/03/2025 14.05;11532
29/03/2025 14.06;11534
29/03/2025 14.07;11451
29/03/2025 14.08;11376
29/03/2025 14.09;11276
29/03/2025 14.10;11187
29/03/2025 14.11;11134
29/03/2025 14.12;11110
29/03/2025 14.13;11006
29/03/2025 14.14;10967
29/03/2025 14.15;10845
29/03/2025 14.16;10820
29/03/2025 14.17;10804
29/03/2025 14.18;10727
29/03/2025 14.19;10671
29/03/2025 14.20;10594
29/03/2025 14.21;10560
29/03/2025 14.22;10542
29/03/2025 14.23;10495
29/03/2025 14.24;10465
29/03/2025 14.25;10376
29/03/2025 14.26;10291
29/03/2025 14.27;10247
29/03/2025 14.28;10194
29/03/2025 14.29;10152
29/03/2025 14.30;10076
29/03/2025 14.31;10017
29/03/2025 14.32;10023
29/03/2025 14.33;10002
29/03/2025 14.34;9976
29/03/2025 14.35;9964
29/03/2025 14.36;9952
29/03/2025 14.37;9952
29/03/2025 14.38;9916
29/03/2025 14.39;9906
29/03/2025 14.40;9850
29/03/2025 14.41;9904
29/03/2025 14.42;9895
29/03/2025 14.43;9891
29/03/2025 14.44;9893
29/03/2025 14.45;9862
29/03/2025 14.46;9893
29/03/2025 14.47;9900
29/03/2025 14.48;9890
29/03/2025 14.49;9945
29/03/2025 14.50;9969
29/03/2025 14.51;9960
29/03/2025 14.52;10015
29/03/2025 14.53;10080
29/03/2025 14.54;10052
29/03/2025 14.55;10036
29/03/2025 14.56;10080
29/03/2025 14.57;10161
29/03/2025 14.58;10173
29/03/2025 14.59;10183
29/03/2025 15.00;10244
29/03/2025 15.01;10282
29/03/2025 15.02;10247
29/03/2025 15.03;10299
29/03/2025 15.04;10381
29/03/2025 15.05;10375
29/03/2025 15.06;10430
29/03/2025 15.07;10317
29/03/2025 15.08;10510
29/03/2025 15.09;10534
29/03/2025 15.10;10555
29/03/2025 15.11;10509
29/03/2025 15.12;10518
29/03/2025 15.13;10523
29/03/2025 15.14;10586
29/03/2025 15.15;10662
29/03/2025 15.16;10667
29/03/2025 15.17;10648
29/03/2025 15.18;10670
29/03/2025 15.19;10737
29/03/2025 15.20;10688
29/03/2025 15.21;10676
29/03/2025 15.22;10708
29/03/2025 15.23;10643
29/03/2025 15.24;10430
29/03/2025 15.25;10638
29/03/2025 15.26;10670
29/03/2025 15.27;10680
29/03/2025 15.28;10530
29/03/2025 15.29;10512
29/03/2025 15.30;10529
29/03/2025 15.31;10562
29/03/2025 15.32;10237
29/03/2025 15.33;10442
29/03/2025 15.34;10388
29/03/2025 15.35;10333
29/03/2025 15.36;9936
29/03/2025 15.37;10249
29/03/2025 15.38;10250
29/03/2025 15.39;10071
29/03/2025 15.40;10020
29/03/2025 15.41;10055
29/03/2025 15.42;9904
29/03/2025 15.43;9809
29/03/2025 15.44;9846
29/03/2025 15.45;9890
29/03/2025 15.46;9755
29/03/2025 15.47;9322
29/03/2025 15.48;9202
29/03/2025 15.49;8971
29/03/2025 15.50;8296
29/03/2025 15.51;8570
29/03/2025 15.52;8313
29/03/2025 15.53;8391
29/03/2025 15.54;8620
29/03/2025 15.55;8529
29/03/2025 15.56;8441
29/03/2025 15.57;8438
29/03/2025 15.58;8481
29/03/2025 15.59;8605
29/03/2025 16.00;8570
29/03/2025 16.01;8492
29/03/2025 16.02;8434
29/03/2025 16.03;8629
29/03/2025 16.04;8416
29/03/2025 16.05;8707
29/03/2025 16.06;8480
29/03/2025 16.07;8340
29/03/2025 16.08;8632
29/03/2025 16.09;8380
29/03/2025 16.10;8191
29/03/2025 16.11;8382
29/03/2025 16.12;8566
29/03/2025 16.13;8663
29/03/2025 16.14;8582
29/03/2025 16.15;8488
29/03/2025 16.16;8189
29/03/2025 16.17;8080
29/03/2025 16.18;7778
29/03/2025 16.19;7113
29/03/2025 16.20;7075
29/03/2025 16.21;7046
29/03/2025 16.22;6977
29/03/2025 16.23;6965
29/03/2025 16.24;6591
29/03/2025 16.25;5338
29/03/2025 16.26;4864
29/03/2025 16.27;4254
29/03/2025 16.28;5861
29/03/2025 16.29;5307
29/03/2025 16.30;6185
29/03/2025 16.31;7197
29/03/2025 16.32;7620
29/03/2025 16.33;7616
29/03/2025 16.34;7132
29/03/2025 16.35;7141
29/03/2025 16.36;7601
29/03/2025 16.37;7390
29/03/2025 16.38;7374
29/03/2025 16.39;7270
29/03/2025 16.40;6873
29/03/2025 16.41;6845
29/03/2025 16.42;6806
29/03/2025 16.43;7099
29/03/2025 16.44;6903
29/03/2025 16.45;6853
29/03/2025 16.46;7097
29/03/2025 16.47;6594
29/03/2025 16.48;6432
29/03/2025 16.49;6510
29/03/2025 16.50;6716
29/03/2025 16.51;6564
29/03/2025 16.52;6766
29/03/2025 16.53;6681
29/03/2025 16.54;6562
29/03/2025 16.55;7004
29/03/2025 16.56;7023
29/03/2025 16.57;6773
29/03/2025 16.58;6362
29/03/2025 16.59;5796
29/03/2025 17.00;5483
29/03/2025 17.01;5041
29/03/2025 17.02;5020
29/03/2025 17.03;4820
29/03/2025 17.04;4706
29/03/2025 17.05;4669
29/03/2025 17.06;4418
29/03/2025 17.07;4107
29/03/2025 17.08;3944
29/03/2025 17.09;3775
29/03/2025 17.10;3848
29/03/2025 17.11;3897
29/03/2025 17.12;3815
29/03/2025 17.13;3766
29/03/2025 17.14;3569
29/03/2025 17.15;3515
29/03/2025 17.16;3086
29/03/2025 17.17;2746
29/03/2025 17.18;2531
29/03/2025 17.19;2307
29/03/2025 17.20;2212
29/03/2025 17.21;2213
29/03/2025 17.22;1979
29/03/2025 17.23;1814
29/03/2025 17.24;1601
29/03/2025 17.25;1500
29/03/2025 17.26;1599
29/03/2025 17.27;1610
29/03/2025 17.28;1636
29/03/2025 17.29;1691
29/03/2025 17.30;1671
29/03/2025 17.31;1652
29/03/2025 17.32;1637
29/03/2025 17.33;1603
29/03/2025 17.34;1598
29/03/2025 17.35;1585
29/03/2025 17.36;1566
29/03/2025 17.37;1576
29/03/2025 17.38;1579
29/03/2025 17.39;1575
29/03/2025 17.40;1567
29/03/2025 17.41;1551
29/03/2025 17.42;1532
29/03/2025 17.43;1513
29/03/2025 17.44;1512
29/03/2025 17.45;1480
29/03/2025 17.46;1458
29/03/2025 17.47;1432
29/03/2025 17.48;1414
29/03/2025 17.49;1444
29/03/2025 17.50;1461
29/03/2025 17.51;1476
29/03/2025 17.52;1452
29/03/2025 17.53;1437
29/03/2025 17.54;1438
29/03/2025 17.55;1451
29/03/2025 17.56;1463
29/03/2025 17.57;1471
29/03/2025 17.58;1452
29/03/2025 17.59;1447
29/03/2025 18.00;1442
29/03/2025 18.01;1459
29/03/2025 18.02;1466
29/03/2025 18.03;1475
29/03/2025 18.04;1497
29/03/2025 18.05;1527
29/03/2025 18.06;1567
29/03/2025 18.07;1564
29/03/2025 18.08;1533
29/03/2025 18.09;1530
29/03/2025 18.10;1528
29/03/2025 18.11;1535
29/03/2025 18.12;1522
29/03/2025 18.13;1482
29/03/2025 18.14;1466
29/03/2025 18.15;1444
29/03/2025 18.16;1426
29/03/2025 18.17;1398
29/03/2025 18.18;1374
29/03/2025 18.19;1343
29/03/2025 18.20;1314
29/03/2025 18.21;1285
29/03/2025 18.22;1264
29/03/2025 18.23;1225
29/03/2025 18.24;1204
29/03/2025 18.25;1174
29/03/2025 18.26;1138
29/03/2025 18.27;1107
29/03/2025 18.28;1079
29/03/2025 18.29;1056
29/03/2025 18.30;1033
29/03/2025 18.31;1016
29/03/2025 18.32;993
29/03/2025 18.33;983
29/03/2025 18.34;987
29/03/2025 18.35;984
29/03/2025 18.36;968
29/03/2025 18.37;947
29/03/2025 18.38;923
29/03/2025 18.39;903
29/03/2025 18.40;886
29/03/2025 18.41;873
29/03/2025 18.42;862
29/03/2025 18.43;855
29/03/2025 18.44;852
29/03/2025 18.45;843
29/03/2025 18.46;829
29/03/2025 18.47;829
29/03/2025 18.48;819
29/03/2025 18.49;804
29/03/2025 18.50;786
29/03/2025 18.51;773
29/03/2025 18.52;756
29/03/2025 18.53;745
29/03/2025 18.54;734
29/03/2025 18.55;714
29/03/2025 18.56;700
29/03/2025 18.57;686
29/03/2025 18.58;670
29/03/2025 18.59;650
29/03/2025 19.00;631
29/03/2025 19.01;608
29/03/2025 19.02;590
29/03/2025 19.03;571
29/03/2025 19.04;554
29/03/2025 19.05;540
29/03/2025 19.06;527
29/03/2025 19.07;516
29/03/2025 19.08;505
29/03/2025 19.09;494
29/03/2025 19.10;482
29/03/2025 19.11;465
29/03/2025 19.12;445
29/03/2025 19.13;428
29/03/2025 19.14;420
29/03/2025 19.15;403
29/03/2025 19.16;390
29/03/2025 19.17;374
29/03/2025 19.18;358
29/03/2025 19.19;339
29/03/2025 19.20;325
29/03/2025 19.21;308
29/03/2025 19.22;290
29/03/2025 19.23;275
29/03/2025 19.24;258
29/03/2025 19.25;245
29/03/2025 19.26;231
29/03/2025 19.27;218
29/03/2025 19.28;205
29/03/2025 19.29;194
29/03/2025 19.30;184
29/03/2025 19.31;174
29/03/2025 19.32;163
29/03/2025 19.33;154
29/03/2025 19.34;144
29/03/2025 19.35;134
29/03/2025 19.36;124
29/03/2025 19.37;116
29/03/2025 19.38;108
29/03/2025 19.39;99
29/03/2025 19.40;92
29/03/2025 19.41;85
29/03/2025 19.42;78
29/03/2025 19.43;71
29/03/2025 19.44;66
29/03/2025 19.45;57
29/03/2025 19.46;52
29/03/2025 19.47;47
29/03/2025 19.48;43
29/03/2025 19.49;38
29/03/2025 19.50;33
29/03/2025 19.51;30
29/03/2025 19.52;26
29/03/2025 19.53;23
29/03/2025 19.54;21
29/03/2025 19.55;20
29/03/2025 19.56;18
29/03/2025 19.57;16
29/03/2025 19.58;15
29/03/2025 19.59;14
29/03/2025 20.00;13
29/03/2025 20.01;10
29/03/2025 20.02;11
29/03/2025 20.03;11
29/03/2025 20.04;12
29/03/2025 20.05;8
29/03/2025 20.06;9
29/03/2025 20.07;10
29/03/2025 20.08;8
29/03/2025 20.09;10
29/03/2025 20.10;10
29/03/2025 20.11;7
29/03/2025 20.12;8
29/03/2025 20.13;7
29/03/2025 20.14;7
29/03/2025 20.15;5
29/03/2025 20.16;4
29/03/2025 20.17;4
29/03/2025 20.18;6
29/03/2025 20.19;5
29/03/2025 20.20;5
29/03/2025 20.21;3
29/03/2025 20.22;3
29/03/2025 20.23;3
29/03/2025 20.24;4
29/03/2025 20.25;5
29/03/2025 20.26;3
29/03/2025 20.27;3
29/03/2025 20.28;3
29/03/2025 20.29;2
29/03/2025 20.30;2
29/03/2025 20.31;2
29/03/2025 20.32;2
29/03/2025 20.33;2
29/03/2025 20.34;2
29/03/2025 20.35;0
29/03/2025 20.36;0
29/03/2025 20.37;1
29/03/2025 20.38;0
29/03/2025 20.39;2
29/03/2025 20.40;1
29/03/2025 20.41;1
29/03/2025 20.42;3
29/03/2025 20.43;1
29/03/2025 20.44;1
29/03/2025 20.45;1
29/03/2025 20.46;4
29/03/2025 20.47;4
29/03/2025 20.48;2
29/03/2025 20.49;2
29/03/2025 20.50;0
30/03/2025 6.38;0
30/03/2025 6.39;0
30/03/2025 6.40;0
30/03/2025 6.41;0
30/03/2025 6.42;0
30/03/2025 6.43;0
30/03/2025 6.44;17
30/03/2025 6.45;14
30/03/2025 6.46;20
30/03/2025 6.47;21
30/03/2025 6.48;17
30/03/2025 6.49;20
30/03/2025 6.50;18
30/03/2025 6.51;22
30/03/2025 6.52;23
30/03/2025 6.53;22
30/03/2025 6.54;28
30/03/2025 6.55;25
30/03/2025 6.56;33
30/03/2025 6.57;34
30/03/2025 6.58;33
30/03/2025 6.59;39
30/03/2025 7.00;37
30/03/2025 7.01;44
30/03/2025 7.02;49
30/03/2025 7.03;49
30/03/2025 7.04;59
30/03/2025 7.05;59
30/03/2025 7.06;65
30/03/2025 7.07;66
30/03/2025 7.08;68
30/03/2025 7.09;73
30/03/2025 7.10;70
30/03/2025 7.11;73
30/03/2025 7.12;73
30/03/2025 7.13;73
30/03/2025 7.14;81
30/03/2025 7.15;79
30/03/2025 7.16;85
30/03/2025 7.17;82
30/03/2025 7.18;82
30/03/2025 7.19;83
30/03/2025 7.20;80
30/03/2025 7.21;84
30/03/2025 7.22;79
30/03/2025 7.23;77
30/03/2025 7.24;79
30/03/2025 7.25;78
30/03/2025 7.26;82
30/03/2025 7.27;83
30/03/2025 7.28;81
30/03/2025 7.29;86
30/03/2025 7.30;82
30/03/2025 7.31;82
30/03/2025 7.32;85
30/03/2025 7.33;83
30/03/2025 7.34;92
30/03/2025 7.35;95
30/03/2025 7.36;98
30/03/2025 7.37;106
30/03/2025 7.38;110
30/03/2025 7.39;117
30/03/2025 7.40;129
30/03/2025 7.41;132
30/03/2025 7.42;141
30/03/2025 7.43;156
30/03/2025 7.44;163
30/03/2025 7.45;175
30/03/2025 7.46;185
30/03/2025 7.47;186
30/03/2025 7.48;190
30/03/2025 7.49;198
30/03/2025 7.50;195
30/03/2025 7.51;193
30/03/2025 7.52;202
30/03/2025 7.53;204
30/03/2025 7.54;218
30/03/2025 7.55;242
30/03/2025 7.56;260
30/03/2025 7.57;285
30/03/2025 7.58;311
30/03/2025 7.59;343
30/03/2025 8.00;368
30/03/2025 8.01;398
30/03/2025 8.02;430
30/03/2025 8.03;454
30/03/2025 8.04;470
30/03/2025 8.05;483
30/03/2025 8.06;494
30/03/2025 8.07;505
30/03/2025 8.08;520
30/03/2025 8.09;535
30/03/2025 8.10;547
30/03/2025 8.11;560
30/03/2025 8.12;568
30/03/2025 8.13;580
30/03/2025 8.14;592
30/03/2025 8.15;601
30/03/2025 8.16;613
30/03/2025 8.17;629
30/03/2025 8.18;663
30/03/2025 8.19;690
30/03/2025 8.20;721
30/03/2025 8.21;738
30/03/2025 8.22;750
30/03/2025 8.23;763
30/03/2025 8.24;783
30/03/2025 8.25;789
30/03/2025 8.26;798
30/03/2025 8.27;786
30/03/2025 8.28;756
30/03/2025 8.29;736
30/03/2025 8.30;707
30/03/2025 8.31;679
30/03/2025 8.32;648
30/03/2025 8.33;621
30/03/2025 8.34;605
30/03/2025 8.35;597
30/03/2025 8.36;594
30/03/2025 8.37;596
30/03/2025 8.38;599
30/03/2025 8.39;599
30/03/2025 8.40;601
30/03/2025 8.41;596
30/03/2025 8.42;584
30/03/2025 8.43;572
30/03/2025 8.44;568
30/03/2025 8.45;571
30/03/2025 8.46;578
30/03/2025 8.47;598
30/03/2025 8.48;629
30/03/2025 8.49;666
30/03/2025 8.50;694
30/03/2025 8.51;722
30/03/2025 8.52;735
30/03/2025 8.53;754
30/03/2025 8.54;759
30/03/2025 8.55;762
30/03/2025 8.56;779
30/03/2025 8.57;803
30/03/2025 8.58;813
30/03/2025 8.59;808
30/03/2025 9.00;805
30/03/2025 9.01;807
30/03/2025 9.02;823
30/03/2025 9.04;835
30/03/2025 9.05;856
30/03/2025 9.06;874
30/03/2025 9.07;886
30/03/2025 9.08;893
30/03/2025 9.09;902
30/03/2025 9.10;905
30/03/2025 9.11;916
30/03/2025 9.12;938
30/03/2025 9.13;932
30/03/2025 9.14;900
30/03/2025 9.15;853
30/03/2025 9.16;805
30/03/2025 9.17;777
30/03/2025 9.18;786
30/03/2025 9.19;820
30/03/2025 9.20;868
30/03/2025 9.21;927
30/03/2025 9.22;971
30/03/2025 9.23;967
30/03/2025 9.24;931
30/03/2025 9.25;875
30/03/2025 9.26;814
30/03/2025 9.27;773
30/03/2025 9.28;748
30/03/2025 9.29;729
30/03/2025 9.30;730
30/03/2025 9.31;739
30/03/2025 9.32;760
30/03/2025 9.33;785
30/03/2025 9.34;810
30/03/2025 9.35;860
30/03/2025 9.36;925
30/03/2025 9.37;989
30/03/2025 9.38;1051
30/03/2025 9.39;1113
30/03/2025 9.40;1163
30/03/2025 9.41;1164
30/03/2025 9.42;1147
30/03/2025 9.43;1185
30/03/2025 9.44;1134
30/03/2025 9.45;1073
30/03/2025 9.46;1006
30/03/2025 9.47;950
30/03/2025 9.48;894
30/03/2025 9.49;878
30/03/2025 9.50;881
30/03/2025 9.51;895
30/03/2025 9.52;893
30/03/2025 9.53;867
30/03/2025 9.54;794
30/03/2025 9.55;734
30/03/2025 9.56;687
30/03/2025 9.57;678
30/03/2025 9.58;753
30/03/2025 9.59;824
30/03/2025 10.00;921
30/03/2025 10.01;978
30/03/2025 10.02;967
30/03/2025 10.03;918
30/03/2025 10.04;849
30/03/2025 10.05;765
30/03/2025 10.06;689
30/03/2025 10.07;689
30/03/2025 10.08;780
30/03/2025 10.09;912
30/03/2025 10.10;1134
30/03/2025 10.11;1262
30/03/2025 10.12;1229
30/03/2025 10.13;1246
30/03/2025 10.14;1269
30/03/2025 10.15;1329
30/03/2025 10.16;1521
30/03/2025 10.17;1713
30/03/2025 10.18;1853
30/03/2025 10.19;1954
30/03/2025 10.20;2000
30/03/2025 10.21;1840
30/03/2025 10.22;1882
30/03/2025 10.23;1883
30/03/2025 10.24;1776
30/03/2025 10.25;1774
30/03/2025 10.26;1959
30/03/2025 10.27;1997
30/03/2025 10.28;1885
30/03/2025 10.29;2040
30/03/2025 10.30;2580
30/03/2025 10.31;2595
30/03/2025 10.32;3288
30/03/2025 10.33;1805
30/03/2025 10.34;2353
30/03/2025 10.35;1944
30/03/2025 10.36;2000
30/03/2025 10.37;1995
30/03/2025 10.38;2484
30/03/2025 10.39;2379
30/03/2025 10.40;2051
30/03/2025 10.41;2254
30/03/2025 10.42;1522
30/03/2025 10.43;1345
30/03/2025 10.44;1723
30/03/2025 10.45;2355
30/03/2025 10.46;2888
30/03/2025 10.47;2523
30/03/2025 10.48;2148
30/03/2025 10.49;1874
30/03/2025 10.50;2067
30/03/2025 10.51;2698
30/03/2025 10.52;3438
30/03/2025 10.53;5296
30/03/2025 10.54;5882
30/03/2025 10.55;5737
30/03/2025 10.56;4953
30/03/2025 10.57;4443
30/03/2025 10.58;4171
30/03/2025 10.59;3728
30/03/2025 11.00;3515
30/03/2025 11.01;3558
30/03/2025 11.02;3637
30/03/2025 11.03;3955
30/03/2025 11.04;4254
30/03/2025 11.05;4247
30/03/2025 11.06;4575
30/03/2025 11.07;4757
30/03/2025 11.08;5023
30/03/2025 11.09;6620
30/03/2025 11.10;5461
30/03/2025 11.11;5141
30/03/2025 11.12;4698
30/03/2025 11.13;4867
30/03/2025 11.14;5035
30/03/2025 11.15;5760
30/03/2025 11.16;7826
30/03/2025 11.17;5679
30/03/2025 11.18;4488
30/03/2025 11.19;4442
30/03/2025 11.20;4160
30/03/2025 11.21;4357
30/03/2025 11.22;5623
30/03/2025 11.23;8065
30/03/2025 11.24;7917
30/03/2025 11.25;8152
30/03/2025 11.26;8330
30/03/2025 11.27;9352
30/03/2025 11.28;8725
30/03/2025 11.29;8484
30/03/2025 11.30;7192
30/03/2025 11.31;8777
30/03/2025 11.32;9080
30/03/2025 11.33;8191
30/03/2025 11.34;8984
30/03/2025 11.35;7935
30/03/2025 11.36;5119
30/03/2025 11.37;6015
30/03/2025 11.38;6399
30/03/2025 11.39;5219
30/03/2025 11.40;6272
30/03/2025 11.41;5594
30/03/2025 11.42;6759
30/03/2025 11.43;5755
30/03/2025 11.44;7618
30/03/2025 11.45;8418
30/03/2025 11.46;4388
30/03/2025 11.47;4375
30/03/2025 11.48;5345
30/03/2025 11.49;6772
30/03/2025 11.50;8064
30/03/2025 11.51;5486
30/03/2025 11.52;4955
30/03/2025 11.53;5106
30/03/2025 11.54;4938
30/03/2025 11.55;9026
30/03/2025 11.56;10252
30/03/2025 11.57;10755
30/03/2025 11.58;10890
30/03/2025 11.59;10824
30/03/2025 12.00;10313
30/03/2025 12.01;10091
30/03/2025 12.02;9915
30/03/2025 12.03;9823
30/03/2025 12.04;10047
30/03/2025 12.05;5373
30/03/2025 12.06;7864
30/03/2025 12.07;9412
30/03/2025 12.08;10106
30/03/2025 12.09;10234
30/03/2025 12.10;10337
30/03/2025 12.11;10362
30/03/2025 12.12;8712
30/03/2025 12.13;6144
30/03/2025 12.14;4562
30/03/2025 12.15;4270
30/03/2025 12.16;4329
30/03/2025 12.17;4931
30/03/2025 12.18;9820
30/03/2025 12.19;11251
30/03/2025 12.20;10910
30/03/2025 12.21;11024
30/03/2025 12.22;6038
30/03/2025 12.23;5671
30/03/2025 12.24;5221
30/03/2025 12.25;5432
30/03/2025 12.26;6064
30/03/2025 12.27;6434
30/03/2025 12.28;6029
30/03/2025 12.29;7285
30/03/2025 12.30;13251
30/03/2025 12.31;12569
30/03/2025 12.32;13189
30/03/2025 12.33;12869
30/03/2025 12.34;12549
30/03/2025 12.35;11168
30/03/2025 12.36;6201
30/03/2025 12.37;6667
30/03/2025 12.38;5883
30/03/2025 12.39;6033
30/03/2025 12.40;10835
30/03/2025 12.41;11978
30/03/2025 12.42;12101
30/03/2025 12.43;12108
30/03/2025 12.44;11124
30/03/2025 12.45;11442
30/03/2025 12.46;6754
30/03/2025 12.47;5323
30/03/2025 12.48;5987
30/03/2025 12.49;6921
30/03/2025 12.50;10617
30/03/2025 12.51;10587
30/03/2025 12.52;10831
30/03/2025 12.53;11020
30/03/2025 12.54;11047
30/03/2025 12.55;10954
30/03/2025 12.56;11065
30/03/2025 12.57;11135
30/03/2025 12.58;11184
30/03/2025 12.59;8382
30/03/2025 13.00;10889
30/03/2025 13.01;11147
30/03/2025 13.02;10930
30/03/2025 13.03;11195
30/03/2025 13.04;11480
30/03/2025 13.05;11851
30/03/2025 13.06;8598
30/03/2025 13.07;6939
30/03/2025 13.08;11293
30/03/2025 13.09;10966
30/03/2025 13.10;9711
